color,name,japanese,english
0xff4b00,赤,あか,
0xfff100,黄色,きいろ,
0x03af7a,緑,みどり,
0x005aff,青,あお,
0x4dc4ff,空色,そらいろ,
0xff8082,ピンク,ぴんく,
0xf6aa00,オレンジ,おれんじ,
0x990099,紫,むらさき,
0x804000,茶色,ちゃいろ,
0xf8e86d,代替黄,だいたいき,
0x55a480,代替緑,だいたいみどり,
0xffcabf,明るいピンク,あかるいぴんく,
0xffff80,クリーム,くりーむ,
0xd8f255,明るい黄緑,あかるいきみどり,
0xbfe4ff,明るい空色,あかるいそらいろ,
0xffca80,ベージュ,べーじゅ,
0x77d9a8,明るい緑,あかるいみどり,
0xc9ace6,明るい紫,あかるいむらさき,
0xffffff,白,しろ,
0xc8c8cb,明るいグレー,あかるいぐれー,
0x84919e,グレー,ぐれー,
0x000000,黒,くろ,
